texte_clean,categorie,priorite
alle cours execution promotion changer fournisseur telephone portable payer solde fournisseur telephone portable actuel ligne envoyee carte cadeau convenir service changement courrier jamais payer montant impay collection declar devoir transfere jefferson capital system llc rupture facra faux declaration devoir nouveau dette contractee changement transporteur lieu besoin payer besoin supprimer credit chang promotion payer aller centre commercial jour intention changer convaincre mentir ruiner credit,probleme_transport,moyenne
recu alerte derogatoir majeur potentiellement negativ facture derogatoir majeur potentiellement negativ visite approuvee payee administration ancien combattant contacter administration ancien combattant contacter long telephone compte payer complet representer fournir detail numero cheque date envoyee paiement montant eft conjonction appel telephoniqu demande fournir lettre discutee appel telephoniqu envoye resume declaration paiement indiquer service payer litige credit entierement soumettre numero rapport experian experian resultat rester negatif fournir resume experian litige paiement surprendre demander aide ailleurs autant fournisseur etat facturer service transporteur assurance maladie autoriser payer,probleme_transport,moyenne
pret refinancer becu cooperative credit local vehicule achete occasion achete couverture assurance complet vehicule compagnie assurance national recu dernier avis banque fournir preuve assurance vehicule becu traite entreprise travail appelee verifier preuve assurance facturer prime assurance recevoir preuve assurance fournir preuve assurance xxxxxxxxx site web bien avis final manque information piece critique fournir numero reference carte assurance avis capable soumettre carte assurance site web recu confirmation mail couvertur carte assurance soumettre information appele becu centre assurance assurer recevoir preuve assurance agent service client capable confirmer couverture assurance agent deplace etat becu agent service client vouloir attendre telephone agent assurance florid confirmer preuve assurance recue notification pret facture couvertur assurance appelee centre assurance becu capable aider verification externalisee assurance appelee ligne service client agent service client,probleme_transport,critique
annee axo banque carte debit fermee hasard demi douzaine fois explication carte debit donnee compte annuler note carte autoriser jamais autoriser action refuser donner information autoriser envoye carte remplacement mauvais adresse dire adresse utilisee envoyee adresse correct montrer,probleme_transport,moyenne
service fournir confirmation assurance privee couvrir recevoir appel telephoniqu probleme fournisseur encaisser paiement recevoir communication recu facture agencer recouvrement compte envoye encaissement preavi demande litige appele fournisseur aujourd heure appel appel patient generalement courrier facture envoyer recouvrement compte suffisamment probleme collecter assurance chose aider collecter paiement envoi recouvrement contacter compagnie assurance aujourd tort croire destinataire age payer totalite facture raison faire savoir reclamation soumettre paye donne confirmation paiement confirmation paiement montant impay,probleme_transport,moyenne
depose temps chomage saisir mauvais adresse mauvais ville zip jamais jour obtenir carte bancaire carte relia commission main œuvre appliquee mettre adresse appelee quelqu rappele declare quelqu contacterait aujourd appele envoye lettre carte numero recu service entendre rien numero recu entendre rien verification changement statut depot direct obtenir depot banque argent total obtenir accer vraiment besoin faire attraper facture proprietair foncier entendre fonds carte pler aider dernier telephone,probleme_transport,moyenne
achete article societe nordstrom visa carte credit retourne article grand valeur courrier jamais probleme boite contenir marchandise montre contenir totaliser information suivi montrer date premier boite recue agent mois deuxiem boite messagerie nordstrom rembourser argent carte credit jour mouvement transporteur preavi attendre recevoir article inacceptable attendre perpetuite transporteur main probleme prendre transporteur prendre credit client souffrir payer controle article facture interet interet deraisonnable payer interet article revenir semaine clier essayer appeler fois resoudre superviseur principal enqueter service financier declare rembourser argent arreterait interet accumuler montant litige consommateur nordstrom honorer politique tracas imposer fardeau consommateur incompeter arret service messagerie,probleme_transport,elevee
soumettre annee litige equifax obtenir information incorrect rapport credit aider faute orthographe nom mauvais adresse numero telephone compte reconnaitre besoin aide resoudre,probleme_transport,moyenne
violemment malade alle medecin chose mal envoye obtenir test test demande assurance obtenir pre approuver rien payer prevu rendez collecter argent compagnie assurance temps informer franchise payer quitte bureau payer test verification reclamation fournisseur medical compagnie assurance payer compagnie assurance commencer recevoir appel telephoniqu agence national recouvrement paiement facture agence recouvrement solde facture appeler vouloir obtenir dette valide vouloir contact original entreprise pouvoir appele obtenir dette valide facture partie recuperation national confirmer mauvais adresse temps dette valide temps contester facture rapport solvabilite viole pratique recouvrement creance agir supposer informer facture faire savoir ete payer declaration collecteur dette jamais entreprise compagnie assurance payer gros cheque savoir partie payer temps payer penser prendre charge argent recu assurance,probleme_transport,critique
compte courant commun citibank ligne compte credit mari compte commun remarque rapport credit compte rapporter negativement montant charge aucun mari recu avis facture document correspondance citibank appele citibank finalement connecter representer service recuperation informe citibank mauvais adresse fichier correspondance courrier mauvais adresse washington mari vecu annee mari recu correspondance probleme courant probleme rapport credit probleme conscient rien faire representant citibank fax preoccupation departement rapport credit differend facturation differend demande representant payer montant bon representer declare option etat frais compte demande resoudre probleme representant citibank probleme fax demande departement lettre faxe departement demander resolution demande supprimer information credit negative changement compte regle reponse recue fax consequence embauche probleme correct envoye lettre,probleme_transport,moyenne
femme achat ligne produit complement alimentaire societe appelee facture recu rien recu colis travailler transporteur postal refuser livraison expediteur vouloir entreprise faire facile profiter garantie tentativ annulation achat programme entier tenter contacter service client appel repondu minute attente deconnexion agent trouver conteste travail amex inverse charge multiple societe succe fonctionner amex fermer compte femme carte reeditee numero mettre charge recurrent changement nom entreprise numero commercer soumettre charge indiquer fichier carte amex eviter ancien numero carte travail numero societ bien documente escroquerie fraude voir udl pler aider societe amex,probleme_transport,moyenne
utiliser zell fonctionnalite offrir institution financier application mobile envoyer achat chiot site web appele argent envoye numero telephone associer achat chiot payer vol voler chiot paiement recevoir confirmation paiement recu chiot donne chequ veterinair transporteur occuper livraison vol point sembler legitime recu message telephoniqu individu agence transport animal occuper livraison vol chiot demande envoyer assurance argent rembourser chiot livre sens parler fournir adresse mail site web entreprise argent prepare payer besoin chiffre chose envoye information confirmation jamais conseiller payer frais commande obtenir montant chiot payer rembourser atteindre demander remboursement donne être mesure payer vol payer donner remboursement demande preuve paiement vol vol conseiller vouloir remboursement chiot cesser repondre message texte appel ete soumettre demande remboursement reponse ete appelee information financiere,probleme_transport,moyenne
carte credit appliquee recemment refuser credit informe trouver dossier negatif rapport credit equifax prendre annee assurance continuer augmenter taux deplac fournisseur renouveler declare collection prime renouvellement tour rapporter agence evaluation credit entreprise prendre service travail payer conflit equifax rapport societe recouvrement envoyer objectif contester aveuglement rapport ete appele representer extremement inutile demande superviseur disponible irresponsabilite client credit consommation sant determine refutable donnee non verifiee client entreprise maintenir dire paiement responsable donner clairement raison enquet verifier societe recouvrement rapporter transaction premier place cours txn valide suppose changer compagnie assurance eviter antecedent credit être entache sorte logique,probleme_transport,moyenne
contacter equifax compte acce effectuer reinitialisation usine unite pensee probleme ordinateur atteindre operateur internet probleme equifax dernier representer rayon reinitialisation mot passer assister capable connecter demande mot passer connexion cot information donneer representer creerer blocage ticket entendre quelqu jour ouvrable compte connexion entendre formulaire entreprise communication capable information connexion declaration incorrect rapport credit telecharger document justificatif compte acce equifax exiger mise niveau mensuel payant abonnement command vue faire modifier information compte resultat compromettre accer violation donnee myequifax voir compte gratuit,probleme_transport,moyenne
faillite declaree annee record demande credit non autorisee mauvais adresse signale adresse precedent annee adresse mauvais solde eleve rapport compte utilisation credit,probleme_transport,moyenne
visa compte compte ferme e-mail appele envoye lettre envoyer visa releve post designe payer strictement regle banque probleme banque compte ferme reception declaration heure acce releve ligne raconte annee compte ferme ligne accer bloqu banque email bloquer banque journal ligne payer acce cas instruire occ enregistrement appel document action trouver choc employe banque tiers impliquer instruire abstenir acceder compte envoye courrier electroniqu president bureau ignorer correspondance appelee tiers appele ignorer besoin base visa ligne personnel credit cesser abstenir lettre envoyee contact bureau certifier acceder indirectement compte maniere information forme formulaire non professionnel mentir programme difficulte essayer sabotage appel enregistrer trouver montrer abstenir contacter acce poste compte xxxxhird passer etape necessair essayer paiement courrier retourne mauvais adresse declaration voir piece joindre site web banque essayer mailing,probleme_transport,moyenne
pret immobilier ferme payer integralement aujourd recevoir remboursement sequestr contact dovenmuehle occasion recevoir cheque derniere conversation derniere semaine chequ emis reception courrier fois rappele demander cheque trouver precedent telephone jamais reellement emis montant jour detenu fonds clair violation respa besoin tenir responsable tomber famille balle reprise appeler bureau service client aller force chercher conseil juridique atteindre site web systeme messagerie message envoye bonjour cloture vendre maison aujourd demander remboursement sequestr solde prendre jour recevoir remboursement attente recevoir cheque message recu cher reponse demande compte sequestr fonds restant excuser retard enregistrement reponse indiquer pret payer remboursement complet sequestre emis envoye fichier adresse postal vouloir permettre jour ouvrable arriver liberation approprie document privilege pret prepare delai envoye bureau enregistreur comte vouloir contacter autorite fiscal assurance,probleme_transport,moyenne
essayer obtenir adresse incorrect appartenir rapport credit supprimer lettre envoyee mois equifax recu courrier mouvement vouloir supprimer mauvais adresse preuve adresse residentiell joindre equifax,probleme_transport,moyenne
cher bureau protection financier consommateur cfpb deuxiem contact experian ecrit information incorrectement inexact incomplete non autorisee dossier credit premier lettre envoyee poste deuxiem lettre postee adresse domicile double mauvais adresse lieu emploi signaler incorrectement demande credit non autorisee compte credit temperament incomplet inexact creancier non reconnaître information contact compte repertorier information desobligeante trouver processus problematiqu nouveau erreur transaction pret causer probleme rapport solvabilite correctement liste cfpb nom preoccupation cfpb copie soumettre copie permettre conduire georgie adresse actuel cfpb soumettre copie cheque paie redevance refleter adresse domicile adresse precedent aucun vouloir supprimer adresse rapport appartenir erreur signale cfpb soumettre demande ecrite mauvais adresse signale adresse duplique employeur actuel cfpb soumettre copie cheque paie redevance refleter lieu emploi actuel refleter adresse domicile ple,probleme_transport,moyenne
conteste plaindre bureau credit annee dernier enquete bureau credit mene guerre apparemment signaler numero securite social consommateur face agence evaluation credit experian presente numero score beaucoup eleve credit bancaire pull produit point signaler balance beaucoup point banque inferieur pull recemment refuser approbation produit pret demande depot present telephone portable transporteur cellulaire associer bon historique paiement demande reprise bureau credit envoyer enquete rapport compte negatif jamais fournir information compte payer rapport passer delinquer souffrance passer supprimer information negative bureau credit donne annee bon chose refuser place salair guerre numero securite social garder credit prison determine prendre restaurer bon reputation bon credit merite bureau echec fin accord ternir bon reputation pler mettre jour supprimer information incorrect information source largement inexact incorrect,probleme_transport,moyenne
ftc violation mine meilleur connaissance date suppression date enquete type entreprise vent societe financement information contact bymailonly date enquete date suppression type entreprise entrepreneur renovation domiciliaire information contact date enquete date suppression type entreprise societ financement automatique information contact date enquete date suppression type entreprise banque information contact non date enquete date suppression type entreprise societ financement automatique information contact date enquete date suppression type entreprise societ financement information contact non enquete compte original creancier societ vendre type compte collection date compte statut compte origine creancier societ vendre compte type collection date compte statut statut paiement serieusement date echeance souffrance mandatair attribuer agence recouvrement conceder credit apo statut service recouvrement interne solde mettre jour solde original mettre jour paiement mensuel montant souffrance solde eleve terme mois resp,probleme_transport,moyenne
service titulaire carte chase apparer retenir remboursement montant vol achete aide carte credit,probleme_transport,moyenne
tentative correction mauvais adresse liste experian liste adresse frauduleux adresse direct adresse jamais vecue lettre envoyee certifiee demander experian supprimer lettre compte rapport credit experian appartenir bien recu document original experian fcra prouver compte appartenir compte supprimer,probleme_transport,moyenne
carte credit nom mauvais adresse saisir contact trouver midland funding llc collecter argent compte frauduleux,probleme_transport,moyenne
vendre vieux dette factur telephone portable societe recouvrement creance actuel utiliser temps societe transport telephone portable declarer faussement vente societe recouvrement creance affecter continuellement credit pointage credit vie chance reduite amelioration solvabilite statut limitation dette devoir,probleme_transport,moyenne
signaler mauvais adresse,probleme_transport,moyenne
lettre envoyee poste bureau credit differend information frauduleux inexact rapport credit rapport obtenir reponse probleme resolu jour echec conformer lettre bureau credit repondu information inexact supprimee conteste mauvais adresse dossier credit appartenir transunion violation droit repondre lettre jour souffrance lot compte frauduleux inexact pler supprimer negatif compte inexact mauvais adresse,probleme_transport,moyenne
demande assistance suppression rapport credit collecte errone subir correct autoriser consulter medicalement veteran couvert payer reclamation medecin paiement accepter considere paiement complet erreur salaire aujourd decouvert fournir salle operation envoye reclamation mauvais adresse fournisseur entrer place adresse reclamation appele conseiller soumettre reclamation premier demande dudit compte travail arreter collecte agence aargon agence aargon refuser arret collecte pointage credit compte chute point aujourd appele aargon agence collection collection resultat compte rapport credit depose septieme litige aujourd train essayer collecter acceptation paiement aargon collection solde agence facturation facturation individuellement difference calendrier paiement illegal remercier attention question,probleme_transport,critique
document soumettre soumettre deuxiem fois mauvais adresse nom compte,probleme_transport,moyenne
reference compte bancaire terminer mail annee dernier demenage californie releve reception remplir formulaire usp officiel demenagement courrier capable livrer adresse residentiell demenage annee dernier appartement familial transporteur postal livrer courrier traverser ville centre postal recuperer courrier faute reception releve demenager dernier minute cote perturbateur temps payer reception releve historique paiement excellent paiement,probleme_transport,moyenne
compte chequ fiducie chequ requérir compte chequ blanc emis banque ordonner banque chequ blanc adresse incorrect chequ blanc intercepte quelqu ecrit cheque frauduleux drainer compte date total declaration alerte appel avis envoye conseiller fraude compte probleme compte ligne pret utiliser fonds appele service client assistance compte connexion enregistrer compte compte argent negatif compte facture frais solde faible frais cheque immediatement reclamation telephoniqu service reclamation depose rapport police appele banque recu fraude paquet informe reclamation refusee soumettre litige dire envoyer chequ command mauvais adresse immediatement recu deuxieme refus vouloir honorer commande fraude chequ commencer,probleme_transport,critique
mauvais adresse compte,probleme_transport,moyenne
affichage mauvais adresse nom adresse compte ajoutee,probleme_transport,moyenne
nom date naissance adresse ssn information appartenir quelqu erreur vol identite erreur vol identite rapport vol identite depose numero compte reference associer rapport credit reapparu compte equifax supprimer rapport credit reapparu negativement partag documentation utiliser creancier tribunal chercher action justice debut affaire civil serieusement alimenter arriere declarer compte responsable aider information personnel obtenir mail vole numero telephone adresse information associeer numero compte correspondre information personnel exact mauvais adresse numero telephone ancien acce mail pirate raison associee bureau protection financier consommateur cree compte ligne mail cree ete pirate mail vole,probleme_transport,moyenne
cher credit cfpb cours credit matin choqu etonne gars echoue resoudre probleme supprimer information personnel erronee credit nom variation erron adresse inconnu mauvais nom adresse inconnu compte inconnu envoye demande document support montrer continuer rapport information erronee echoue resoudre probleme bien negliger simplement demande obtention information continuer rapporter mauvais nom vouloir corriger nom afficher piece joindre supprimer adresse inconnu supprimer mauvais nom nom variante supprimer liste compte inconnu vouloir corriger,probleme_transport,moyenne
pret achete xxxxxxx pret pentagone federal loi cooperative credit etat new york police assurance vehicule ajoutee police limite vehicule exce exigence preteur couverture minimal remarqu charge ajoutee principe pret appele ajouter assurance ecart cpi precedemment achete penfed contact sembler comprendre erreur partie demandee telecharger carte assurance carte montree politique lieu voiture conduire beaucoup mois passer ajustement declare besoin fixe confortable continuer payer chose interet exister faire double paiement garder compte jour assurance declaree transporteur penfed assurance fournir inexister envoye politique carte identite avis connaissance consentement semaine centiem fois appele pendre rappele donne courir partout departement frais supplementaire assurance agir predateur way point assurance jamais necessair requérir acheter assurance preteur frappe cerf xxxxxxx soumettre reclamation compagnie assurance rapidement estimation effectuee paiement,probleme_transport,moyenne
abonnement macy carte credit frappe dur score credit impeccable raison erreur insouciance facture achat equipe macys macy charge cart credit approbation ponctuel magasin abonnement macy echoue livrer releve carte credit recu effectuer paiement final complet recevoir identifiant releve carte credit excellent dossier remboursement effacer jour echeance reception information score credit inferieur consulter pret bancaire service client macy informer carte annulee releve carte debitee demande reponse declaration personnellement visite magasin renseigner informe solde emis imprimerie montant initial paiement mentionner detail deraisonnabl trouver departement service client macy carte credit releve envoye mauvais adresse mail releve alerte message texte envoye erreur terrain cree bureau score credit inferieur dossier paiement impeccable vouloir consulter piece justificatif joindre,probleme_transport,moyenne
trouver nom compte compte prepay marier compte inxxxx nom compte prepay annuler femme ajouter service telephoniqu utilisateur autoriser ajouter nouveau ligne numero service actuellement documente appel confirmer information envoyee message texte date numero service ajouter option mail demande ouverture compte erreur compte nom cree frauduleusement maniere important femme autorisee regarder copie rapport credit erreur facturation hopital compagnie assurance prendre soin remarqu collection externalisation convergent connaître operateur telephoniqu ajouter service effectuer paiement formulaire reflexion passer mise jour rapport credit remarqu compte collection negatif rapporter date femme appelee externalisation convergent trouver information representer non professionnel grave barriere langue pret aider decide atteindre voir capable obtenir information temps trouver compte compte prepay compte ferme consentement autorisation femme seve,probleme_transport,moyenne
carte envoyee mauvais adresse,probleme_transport,moyenne
rapport adresse erronee jamais associer croire resultat vol identite adresse new york incorrect,probleme_transport,moyenne
plainte probleme equifax continuer visage equifax entretien eleve effort continu partir assurer rapport precis reflete rapport equifax equifax agence evaluation credit personne utilisation force reponse precise information opportun partagee institution financier courir rapport credit mois abonner equifax remarque apparaitre section dossier public rapport credit equifax savoir entreprise fournir appele voir dame telephone bureau credit compagnie assurance fournir transporteur information transporteur appeler appeler premiere vie auto habitation compagni assurance habitation annee appliquer type enquete assurance arriver dame fournir information pertinent equifax post information rapport credit section dossier public rapport cicatrice rapport financier criminel vie entier chose equifax passer heure essayer garder rapport credit regle equifax continuer signaler faussement mensonge historique credit continuer obtenir pret financier client insatisfaire equifax depenser,probleme_transport,moyenne
reparti medecin bureau affaire collection rapporter agence evaluation credit resultat dette service medical fournir dette contestee assurer couverture patient fournir installation assurance resulter detecte annuel informe deuxieme service requérir ajout signe requérir joint affectation avantage ordre recevoir service medicalement emotionnellement essayer temps reclamer raisonnable desempar assumer service installation resultat annuel jamais donne option litige dette mois service employeur chang compagnie assurance jamais entendre avancer dette assignee medecin bureau affaire procede rapport recouvrement creance agence evaluation credit impact negatif resultat credit demande recent medecin bureau affaire verifier dette fournir autorisation partager information medicale personnel tiers soumettre joint cession avantage atteindre verification validation medecin bureau affaire pratique recouvrement creance vouloir consulter joindre fournir apercu aider resoudre probleme amiable medecin entreprendre,probleme_transport,critique
lettre recue service recouvrement credit argent croire police assurance automobile precedemment detenu assurance progressif appelee societe representer nommer demande montant represente conseiller compagnie assurance renouvellement politique temps expliquer precis conseiller progressif annulation police raison augmentation significatif commencer chercher assurance payee fin police date demandee envoyer copie page declaration nouveau police fournir numero fax envoyer information envoyee date deplace continuer recevoir notification agence recouvrement rappele xxxxxxx heure parlee rappelee page declaration envoyee telecopie conseillee chercher fournir mise jour semaine parler preoccupe appele assurance progressif representer nommer demande envoyer copie page declaration mail confirmer date entree vigueur nouveau politique envoyee envoi document appele confirmer heure conseiller besoin soumettre demande ecrite annuler politique,probleme_transport,moyenne
compte ecart ferme reclamation compte annuler donner reponse voiture totaliser compagnie assurance chequ jour attente cheque jour trouver compagnie assurance appeler santander cheque mal tourne adresse attendre obtenir cheque eventuellement compagnie assurance chequ annuler jour lendemain cheque chequ recu montant affiche compte court presque personne finalement compte revise compte corriger ferme ouvrir solde appel obtenir reponse,probleme_transport,moyenne
cher credit cfpb equifax cours credit matin choqu etonne gars echoue resoudre probleme supprimer information personnel erronee credit nom variation erron adresse inconnu nom erron adresse inconnu compte inconnu envoye demande document support afficher continuer rapport information erronee echoue resoudre probleme bien negliger simplement demande obtention information continuer signaler mauvais nom vouloir corriger nom afficher piece joindre supprimer adresse inconnu supprimer nom variation nom errone supprimer liste compte inconnu vouloir corriger,probleme_transport,moyenne
essayer mois dernier creancier bureau credit mettre jour information personnel bureau apporter modification souhaiteer information personnel signaler mauvais adresse rapport credit besoin adresse supprimee immediatement jamais adresse besoin adresse supprimee immediatement jamais adresse besoin adresse erronee rapport credit immediatement essayer rien changer,probleme_transport,critique
differend ecrit entreprise idee credit jamais entendre non tromper adresse chose completement faux compte pler aider,probleme_transport,moyenne
prendre couverture assurance complet bien informe swbc entierement couvert fournir preuve ecrite telecharge document physique envoye adresse indiquee compagnie assurance demande arreter immediatement prendre argent assurance habitation annee tentative repetee contacter prochain mois personnellement bien compagnie assurance swbc continuer facturer couverture assurance compte porter point garde partie swbc finalement arret tentative entreprise portail service client ligne canal approprier obtenir arreter savoir beaucoup swbc collecter aujourd couvrir assurance habitation incapable discerner declaration exact chiffre swbc swbc continuer assurance frais mois informe reprise arreter essayer obtenir remboursement argent comptable rencontre rien tentative recent plainte precoce probleme comprehension systeme automatiquement automatise recemment connexion site web swbc disponible intermittence effectuer tentative connexion repetee long journee obtenir compte mot passer valide nom utilisateur temps prendre,probleme_transport,critique
bonjour remarque mauvais adresse rapport credit mine affecter avenir,probleme_transport,moyenne
repondu porte servir agence recouvrement creance separee alarm express mettre formulaire individuel prendre temps serveur pratique distance social masqu porter gant mettre risque enorm milieu pandemie virus corona stand moment transporteur attendre espoir profiter pandemie mondial choquer mauvais gout subir rappel recherche dette validite risque prendre vie hautement inacceptable pratique equipement protection approprier capacite autorisee renvoye raison risque eleve resultat contrat coronavirus,probleme_transport,elevee
capital one bank continuer envoyer lettre general refus reponse fournir document eprouve procedure politique litige transaction croire capital one bank desagrege vole argent consommateur escroquerie justification repond question commercant installer frein rotor deform capital one stater right police compte conteste capital one repond mot bon procedure politique vouloir fournir politique demandee capital one refuser fournir capital one stater voiture reparee installation plaquette frein rotor deform capital banque donne raison obtenir refuser diagnostic fournir preuve contacter mecanicien diagnostic mecanicien refuser,probleme_transport,critique
femme xxxx assurance couvert gaz mettre couvert savoir moment rien couvert payer poche payer temps envoye information marron collecter mois recevoir appel indiquer garde envoyer courrier mauvais adresse obtenir dette payee necessair payer dette mariage affecter credit commencer envoyer paiement demande femme demande reglement dette declare payer complet jamais manque paiement recemment autour appel conseiller paiement conseille travailler effectuer paiement prendre heure supplementaire aller note systeme bien penser aller faire grand chose monde demande aider retenir paiement repondu payer mois venir appeler jour echeance paiement jour echeance appele conseiller recupere heure continuer dette recouvrer information interet envoye avocat envoyer paiement conseiller argent moment quitter nourriture familial necessair obtenir argent aller not envoi recuperer heure supplementaire,probleme_transport,moyenne
recu mise jour croire compte recouvrement rapport dette impaye savoir rien agence appelee mauvais adresse info appele litige agence recue aide rapport credit temps rapporter temps total temps atteindre rapport credit temps affecter connaitre heure legale mois,probleme_transport,moyenne
vehicule reprendre societe finance etat envoyer chose obtenir effet personnel vehicule droit racheter voiture droit retablir pret creancier vente voiture date vente privee creancier vente voiture vente enchere date heure emplacement vent calcul deficit solde exceder applicable description frais charge creancier information envoyee mauvais adresse lettre postal adresse choisir adresse vehicule contrat demande adresse postal modifiee enregistrement modifier preuve erreur commettre adresse situer ville envoye poste retourne joindre copie lettre envoyee mauvais adresse demande copie contrat adresse indiquee rapport supprimer avis envoye mauvais adresse,probleme_transport,moyenne
tentative collecte solde emis credit sud ouest recevoir declaration ecrite credit sud ouest recu avis ecrit montant susmentionne bien avis ecrit indique verbiage dossier etat differend date precoce inconnu demenagement transporteur detenu compte actuellement train contester numero telephone lier carolin sud jamais assister eglise service carolin sud,probleme_transport,moyenne
contacter reprise probablement douzaine fois dette devoir mere decede montant legalement parent parent marier heure dece decede ordre arreter harceler envoye courrier electroniqu informe decede legalement parent recherche cesser communication attache scanner certificat deces certifier repondu demande aller succursale certificat dece original certificat deces envoye courrier electroniqu jour repete legalement parent certificat dece officiel scan continu harcelement envoi hebdomadaire tentative recouvrement creance frustr finalement ecrit mauvais adresse expediteur courrier recu renvoye adresse mere vrai mauvais adresse jamais vecu maison lettre arretee aujourd recu adresse adresse mere jamais vecu tentativ recouvrement dette mirand reponse systeme pleinement conscient mere adresse direct jamais decedee vouloir contacter copie certifiee acte dece enregistrement legal nom prochain parent adresse postal repertoriee acte deces envoye information donneer mirand tentative embauche recouvrer dette mirand inclus detail dette mere correspondre,probleme_transport,elevee
soumettre annee litige transunion obtenir information incorrect rapport credit aider faute orthographe nom mauvais adresse numero telephone compte reconnaitre besoin aide resoudre,probleme_transport,moyenne
conforme bureau protection financier consommateur cfpb equifax incorrectement inexact information incomplete non autorisee dossier credit cher bureau protection financier consommateur cfpb deuxiem fois contacter equifax ecrit information incorrectement inexact incomplete non autorisee dossier credit premier lettre envoyee poste deuxiem lettre envoyee recemment examen rapport credit remarqu equifax montre nom mal orthographier adresse domicile double mauvais adresse lieu emploi signaler incorrectement demande credit non autorisee inexact compte credit temperament incomplet information contact creancier non reconnaître trouver processus problematiqu erreur transaction pret provoquer probleme rapport cote credit correctement nom cfpb soumettre copie georgi permettre conduire afficher orthographe correct nom adresse actuel cfpb soumettre copie redevance chequ paie refleter adresse domicile adresse precedent aucun vouloir supprimer adresse rapport appartenir erreur signale cfpb soumettre,probleme_transport,moyenne
mauvais nom signaler dossier credit mauvais adresse signaler dossier credit,probleme_transport,moyenne
envoye paiement complet mauvais adresse courrier revenir renvoyer paiement service carte poursuite entierement effacer litteralement jour date echeance heure deplacement dernier jour traiter probleme sante majeur famille clairement erreur partie assurer paiement automatique apparemment carte solde zero historique paiement parfait erreur poursuite supprimer rapport negatif payer completement particulierement pandemie legere,probleme_transport,moyenne
pret carrington pret numero pret adresse propriete emprunteur agent service payer frais assurance annuel sequestr agent appele reprise enqueter reponse recue agent appele informer probleme conseiller politique expir jour paiement appele carrington representer service conseiller enqueterer operateur appel demande confirmation telephone probleme resolu verifier rappeler jour ouvrable confirmer conseiller probleme inacceptable rencontre annee dernier demande superviseur representer service accroch,probleme_transport,elevee
nom societe recouvrement creance gestion performance creance llc date societe envoyee lettre insister dispositif technique jamais achete jamais utiliser transporteur dette originaire precedemment contacter rpm conseiller dette aimer contacter societe eliminer tentative recouvrement dette jamais contractee arreter harceler important,probleme_transport,moyenne
message telephoniqu recu voir transcription messagerie vocal joindre operateur telephoniqu renvoye appel initial message lendemain appele identifier solution coucher soleil carolin nord bureau declar endroit declares solde impay prepare offrir soulagement pandemie demi montant reglement dette expliquer devoir dette regle dette agence conseiller envoyer documentation paiement transmettre initialement envoye mauvais adresse mail recu avis transporteur indiquer livrable envoye mail adresse correct aujourd reponse message vocal initialement fournir numero document indique etat payer compte complet coucher soleil allegue question montant exact reference numero compte premierement notifier recevoir notification probleme allegu ecrit repondu chose jour demande lettre validation justifier dette presume indiquee venir entite non specifie signifier partie responsable croire dossier marque declare incorrect conteste declare prendre document tribunal croire solution fin validite,probleme_transport,moyenne
hypothequ residence principal refinancee choisir institution financier refinancer payer hypotheque existant banque americain bureau procureur cloture cabl produit remboursement banque ameriqu montant montant releve paiement imprim date paiement bien envoye bureau procureur cloture date bofa paiement credite jour hypotheque jour cloture pret fonds cabl resolution semaine incapable localiser fil capable confirmer fois fil recu banque fonds asseoir compte general applique appel ligne service client hypothecair tentative resoudre probleme depenser quantite excessif temps total heure resolution obtenir reponse associer recu appel bofa equipe collecte demander paiement commencer dernier semaine temps tentative contacter service hypotheque service client collecter dirigee automatiquement expliquer probleme ordre transfere fil departement retourne bofa atteindre collection rencontr directeur succursale local tentative obtenir aide quelqu visage visag rencontr,probleme_transport,critique
hier agent conseill avis ecrit adresse postal annee vie conseiller mauvais adresse demande validation dette trouvee compte obtenir alerte pointage credit application examen litige remarqu agent validation compte essayer rappeler envoye messagerie vocal rapport credit montrer societe recouvrement solution recouvrement creance llc solution recouvrement dette conseiller compte recouvrement solution recouvrement dette recouvrement jamais contacter appele courrier dette,probleme_transport,moyenne
litige transunion refuser supprimer mauvais adresse mettre jour adresse correct fichier adresse emplacement manquant quadrant xxxxxxx joindre reclamation fournir adresse facture gaz prouver reclamation,probleme_transport,moyenne
demande cesser jamais nuire equifax mettre reprise mauvais adresse rapport credit montre manipulation criminel score fico mois mettre information,probleme_transport,moyenne
frais carte credit conteste reprise societe carte credit barclay billet facture billet avion charge carte fin billet billet totaliser frais compagnie aerienn femme billet reservir vacance suite raison transporteur vol suspendre donner credit essayer contacter compagnie aerienn accepter appel probleme financier offrir service aerien etat uni frais conteste barclay expliquer compagnie aerienn vol annuler aeroport utiliser obtenir remboursement barclay reclame suffisamment information regle compagnie aerienn compagnie aerienn fournir service appele barclay conteste decision appel telephoniqu raison agent covid communiquer fax interaction ecrite envoye barclay page fax document justificatif appele centre litige barclay verifier plainte travail agent declare recu plainte envoyee lettre materiell agent barclay declare compagnie aerienn reponder jour compagnie aerienn repondrer barclay statuer faveur agent donne numero identification cas attribuer texte reference litige lettre motivation joindre fax envoye cher barclay troisiem fois contact barclay contester char,probleme_transport,moyenne
equifax signaler mauvais adresse fraude vol identite jamais vecu californie jamais vecu californie,probleme_transport,moyenne
