text,category,priority,text_fr
name several account usaa one account joint account wife year old daughter daughter le account someone gained access account login information password made deposit home fake check made scribble signature day wife checked account noticed fraudulent activity hacker tried purchase two gift card bank held usaa denied two charge well smaller withdrawal called usaa notified suspicious activity account needed frozen usaa paid purchase gift card filed fraud report within week got call saying fraud spoke another supervisory rep looked said sure looked like fraud reopened claim yesterday got call saying usaa confirmed someone said authorized charge sure daughter hacker usaa trying say someone access daughter account liable fraudulent charge even stated realize look like fraudulent charge still make u pay stolen money,poor_quality,low,"nom plusieurs comptes usaa un compte compte conjoint femme fille d'un an fille le compte quelqu'un a obtenu l'accès au compte informations de connexion mot de passe fait dépôt maison faux chèque fait gribouillage signature jour femme compte vérifié remarqué activité frauduleuse pirate informatique a essayé d'acheter deux cartes-cadeaux banque détenue usaa refusé deux charges bien plus petit retrait appelé usaa notifié activité suspecte compte nécessaire gelé usaa achat payé carte-cadeau déposé rapport de fraude dans la semaine a reçu un appel disant fraude a parlé un autre représentant de surveillance avait dit sûr ressemblait à une fraude a rouvert la réclamation hier a reçu un appel disant usaa confirmé quelqu'un a dit charge autorisée sûre fille pirate USAA essayant de dire que quelqu'un accède au compte de sa fille responsable des frais frauduleux, même déclarés, réalisent qu'ils ressemblent à des frais frauduleux, vous font toujours payer de l'argent volé"
purchased treadmill floor mat assembly online website using well fargo visa card treadmill mat delivered assembled without problem run mile roughly run roller broke treadmill stopped working repeatedly called put hold long period time long hour min waiting finally getting someone answer video call sent guessed defective part expectation fix defective treadmill multiple attempt got new part installed able use treadmill short period time broke put hold long period time gave resigned fact ripped however beginning year purchased treadmill charge made appeared credit card discovered charge another unauthorized charge appeared statement called well fargo told would remove charge investigator would touch made visit website called purchase product service authorized anyone use card purpose amount received new credit card well fargo activate trust allowed multiple unauthorized charge access original account disappeared way check date purchase eliminated online access received form letter well f,poor_quality,critical,acheté un tapis de sol pour tapis roulant en ligne sur un site Web utilisant la carte Visa Well Fargo tapis livré assemblé sans problème courir un kilomètre à peu près courir rouleau cassé le tapis roulant a cessé de fonctionner à plusieurs reprises appelé mettre en attente longue période longue heure min attendre enfin obtenir quelqu'un répondre appel vidéo envoyé deviné pièce défectueuse attente de réparation tapis roulant défectueux plusieurs tentatives ont obtenu une nouvelle pièce installée capable d'utiliser le tapis roulant courte période de temps cassé mettre attente longue période a donné démissionné fait déchiré mais début année acheté tapis roulant charge faite apparue carte de crédit découverte charge une autre charge non autorisée est apparue déclaration appelée bien Fargo a dit supprimerait charge l'enquêteur toucherait fait visiter le site Web appelé achat produit service autorisé toute personne utiliser le but de la carte montant reçu nouvelle carte de crédit bien fargo activer la confiance autorisée plusieurs accès aux frais non autorisés compte d'origine disparu façon vérifier la date achat éliminé accès en ligne reçu lettre type bien f
someone created fake account email keep getting email telling verify account account verified apparently support service opened email find type bank card need removed asap someone committing fraud email wouldnt surprise using name,poor_quality,low,quelqu'un a créé un faux compte e-mail continue de recevoir un e-mail indiquant vérifier le compte compte vérifié apparemment service d'assistance e-mail ouvert trouver le type de carte bancaire à supprimer dès que possible quelqu'un commettant une fraude par e-mail ne serait pas surpris en utilisant son nom
bought product returned defective month ago always defective confirmed item received,poor_quality,low,produit acheté retourné défectueux il y a un mois toujours défectueux article confirmé reçu
six separate occasion writing online cfpb tried get derogatory remark mine removed credit report removed temporarily allowed posted different name time harder harder contact debt collection agency breaking law reporting original creditor debt question verified writing physical address account mine despite numerous complaint debt collector continuously placed account report credit reporting agency removed altered name business holding debt reissued new different holding name besides illegal made applying home mortgage impossible ca guarantee new debt collection mine verified original creditor wo randomly show credit report despite removed separate occasion prior last time transunion allowed debt collection agency post collection account verified belonging also allowed fake name collection original creditor debt holder neither accurate,poor_quality,low,six occasions distinctes écrire en ligne cfpb essayé d'obtenir une remarque désobligeante le mien supprimé rapport de crédit supprimé temporairement autorisé publié nom différent temps plus dur plus dur contacter agence de recouvrement enfreindre la loi rapport original créancier dette question vérifiée écriture adresse physique compte le mien malgré de nombreuses plaintes collecteur de dettes continuellement placé rapport de compte agence d'évaluation du crédit supprimé nom modifié entreprise détenant une dette réémis nouveau nom de détention différent en plus illégal rendu application d'hypothèque immobilière impossible ca garantie nouveau recouvrement de créances mien vérifié créancier d'origine qui montre au hasard le rapport de crédit malgré la suppression occasion séparée avant la dernière fois transunion autorisée agence de recouvrement de dettes compte de recouvrement après vérification appartenance également autorisée faux nom collection créancier original détenteur de la dette ni exact
specialized loan servicing committed identity theft fraud stole identity reported credit reporting agency payment made fake mortgage debt sold fake debt fraudulent account without verification prior error blatant fraud racketeering scheme cover phony record creates aka cook book crooked lawyer illegally foreclose home business fraudulent accounting sl fabricating false record case ca florida cover fraud constructed steal home equity extort money owed create fake reporting make fake payment commit forgery identity theft like record keep fraud alive get money government share loss agreement make false claim damage steal home disguised business usual violation state false claim act law state penile code law request written response,poor_quality,high,service de prêt spécialisé commis vol d'identité fraude volé identité signalée agence d'évaluation du crédit paiement effectué fausse dette hypothécaire vendu fausse dette compte frauduleux sans vérification erreur préalable fraude flagrante stratagème de racket couverture faux dossier crée aka livre de cuisine avocat véreux saisir illégalement entreprise à domicile comptabilité frauduleuse sl fabriquer de faux dossiers cas ca floride couverture fraude construite voler la valeur nette de la maison extorquer l'argent dû créer de faux rapports faire un faux paiement commettre un faux paiement vol d'identité comme un dossier garder la fraude en vie obtenir de l'argent accord de perte de parts du gouvernement faire de fausses réclamations dommages voler la maison affaires déguisées violation habituelle état fausse déclaration loi loi code du pénis de l'état loi demande réponse écrite
credit card balance reported credit creports filed dispute unatherized use credit reporting item removed reported back credit report disputed removed reported time negitive equifax continue report neg item belonging contacted crediter response stated dispute said item state law dispute time equifax locked account information rght view dispute information correct family life street due fake info report turned job lack home due big required law inposted make job equifax breech info provided info lost,poor_quality,low,solde de la carte de crédit signalé rapports de crédit déposé litige non utilisé utilisation de rapport de crédit article supprimé rapporté rapport de crédit contesté supprimé temps signalé négatif Equifax continuer rapport négatif article appartenant contacté réponse du créancier déclaré litige ledit article loi de l'état temps de litige Equifax verrouillé informations de compte vue droite informations de litige correcte vie de famille rue due fausse information rapport tourné travail manque maison en raison grande loi requise inposté faire un travail Equifax culasse informations fournies informations perdues
sent website first heard website post feed turn scam lost money way getting back website say hosted probably fake digital wallet sent coin address also website,poor_quality,low,site Web envoyé pour la première fois site Web entendu après le flux tourner arnaque argent perdu moyen de revenir site Web dire hébergé probablement faux portefeuille numérique adresse de pièce envoyée également site Web
bankruptcy reported record year numerous unauthorized credit inquiry wrong address reported previous address one address year cimarron ca wrong high balance open account reporting credit usage,transport_problem,medium,faillite déclarée année record nombreuses demandes de crédit non autorisées mauvaise adresse signalée adresse précédente une année d'adresse cimarron ca mauvais solde élevé rapport de compte ouvert utilisation du crédit
hello reaching sent dispute credit bureau concerning incorrectly reporting information multitude account incorrect dont even belong day still reply letter faxed also uploaded mail yet still nothing fully aware middle global pandemic day response unacceptable point ignored credit bureau taking advantage already difficult situation manpower process request reporting quite unfair consumer im dragged along sent following il hello astonishment dismay noticed company reporting information isnt true also concern due common name profile merged someone else profile system fact address credit report never even lived therefore know something wrong must mistake dont claim know everything quiet weird multitude account bankruptcy report honestly even happen check record see address doesnt even match alleged account request review file saying mine take away discrepancy thing question il il bankruptcy reference date filed status discharged amount remove public record credit file pulled file using acce,transport_problem,critical,"bonjour envoyé litige bureau de crédit concernant des informations de déclaration incorrectes multitude de comptes incorrects n'appartenant même pas au jour toujours lettre de réponse faxée également téléchargé courrier mais toujours rien pleinement conscient milieu journée de pandémie mondiale réponse inacceptable point ignoré bureau de crédit profitant d'une situation déjà difficile processus de main d'œuvre demande de rapport assez injuste consommateur je suis traîné envoyé après il bonjour étonnement consternation remarqué entreprise reporting informations n'est pas vrai également préoccupation en raison du nom commun profil fusionné quelqu'un d'autre profil système fait adresse rapport de crédit jamais même vécu donc savoir quelque chose qui ne va pas doit faire une erreur ne pas prétendre savoir tout calme bizarre multitude compte rapport de faillite honnêtement, cela se produit même vérifier l'enregistrement voir l'adresse ne correspond même pas au dossier de révision de la demande de compte présumé disant que le mien à emporter divergence chose question il il date de référence de la faillite statut déposé montant déchargé supprimer dossier public fichier de crédit fichier extrait en utilisant acce"
multiple misspelling name wrong address credit report along employment history incorrect,transport_problem,medium,plusieurs fautes d'orthographe nom mauvaise adresse rapport de crédit le long des antécédents professionnels incorrects
unactivated reliacard cant use unemployment benefit done everything asked sent separate fax proving based request account remains inactive told address change caused sent card wrong address returned first time causing major delay receiving card requested different address cant use card spoke numerous people last spoke continue get hurting child well,transport_problem,medium,"Reliacard non activée Je ne peux pas utiliser les allocations de chômage, j'ai fait tout ce qui a été demandé, j'ai envoyé une demande de preuve par fax séparée, le compte reste inactif, le changement d'adresse a été causé par la carte envoyée, une mauvaise adresse a été renvoyée la première fois, ce qui a causé un retard important dans la réception de la carte demandée, une adresse différente, je ne peux pas utiliser la carte, j'ai parlé à de nombreuses personnes en dernier, j'ai continué à faire mal à mon enfant."
charged xxxxxxxxon capital one credit card luxury clothing company xxxxxxxx second got email called card fraud department immediately could ten minute charge made credited amount investigation launched charge posted deem valid charge courier serviced used retailer claimed delivered apartment person signed doorman anyone house hold capital one say nothing instance significant amount money fight launch investigation may even lead result waste hour life feel like thrown cold capital one left fend,transport_problem,critical,facturé xxxxxxxxon capital une carte de crédit entreprise de vêtements de luxe xxxxxxxx seconde reçu un e-mail appelé département de fraude à la carte immédiatement pourrait dix minutes de charge effectuée montant crédité enquête lancée charge postée considérer charge valide coursier entretenu utilisé détaillant réclamé livré appartement personne signé portier n'importe qui maison tenir capital un dire rien exemple montant important argent combat lancer enquête peut même mener résultat perte d'heure la vie se sentir comme jeté froid capital un gauche se débrouiller
wrong name listed credit report wrong address listed fl wrong closed account listed never account,transport_problem,medium,mauvais nom répertorié rapport de crédit mauvaise adresse répertoriée fl mauvais compte fermé répertorié jamais compte
mortgage originated secured property insurance carrier choice quoted billed escrow account mortgage premium bill still unpaid notice pending cancellation effective resort paying pocket receive money another insurance company wrote policy property aware envoy paid random company instead unaware going random company early received notice managed get refund random insurance company sent promptly sent envoy apply escrow account could pay true insurance company know anything amiss insurance company never sent paperwork tried multiple time call envoy apologize date spent many hour hold number system hang every single time one time hear sounded like voice background nobody picked wrote online portal date provided phone number email address contact received single response confirmation email stating received request documentation envoy confirmation email unresponsive,transport_problem,medium,hypothèque d'origine garantie assurance des biens choix du transporteur cité facturé compte séquestre facture de prime hypothécaire avis toujours impayé en attente d'annulation effectif recours payant poche recevoir de l'argent une autre compagnie d'assurance a écrit une politique propriété consciente envoyé payé au hasard société au lieu d'ignorer aller au hasard société tôt reçu avis géré obtenir remboursement aléatoire compagnie d'assurance envoyé rapidement envoyé envoyé appliquer compte séquestre pourrait payer vraie compagnie d'assurance savoir quelque chose qui ne va pas la compagnie d'assurance n'a jamais envoyé de paperasse essayé plusieurs fois appeler l'envoyé s'excuser date passée plusieurs heures retenir le système de numéro pendre à chaque fois une fois entendre sonnait comme la voix de fond personne n'a choisi a écrit portail en ligne date fournie numéro de téléphone adresse e-mail contact reçu réponse unique e-mail de confirmation indiquant la demande reçue documentation e-mail de confirmation de l'envoyé ne répond pas
two student refinance loan recently moved changed address many personal account gave earnest correct new address still somehow reported incorrectly major credit bureau well smaller one requested earnest fix issue tried remove said earnest must first correct end contacting earnest told correct address file problem inaccurate information credit file personal information mailed wrong address please assist correct address ga incorrect address reported earnest missing apartment number ga thanks,transport_problem,medium,"deux prêts de refinancement pour étudiants ont récemment déménagé, adresse modifiée, de nombreux comptes personnels ont donné une nouvelle adresse correcte, toujours signalée incorrectement, un bureau de crédit majeur, bien plus petit, un problème demandé sérieusement, essayé de supprimer ledit sérieux, il faut d'abord corriger la fin du contact, sérieusement dit l'adresse correcte, problème de fichier, informations inexactes, fichier de crédit, informations personnelles envoyées par courrier, mauvaise adresse, veuillez aider à corriger l'adresse ga, adresse incorrecte signalée sérieusement, numéro d'appartement manquant, merci"
http violation section shall make violator liable person affected violation damage person may sustain reason violation shall require violator forfeit person sum dollar signed closing document refi mortgage received lien paid satisfied note found reconveyance record dated filed county top left corner document said record return wrong address address legal document legal document junk mail matter address think wrong address received anything someone messed proper document filed county recorder office sent nfcu wo help called emailed emessaged website record today supervisor emailed reached servicing department paid full letter would come department called work sent vehicle loan dept held hold forever calling work contacting cfpb faith nfcu fix problem unless get involved,transport_problem,medium,http violation section doit rendre le contrevenant responsable de la personne affectée violation dommage que la personne peut subir raison la violation doit exiger le contrevenant confisquer la personne somme dollar signé document de clôture refi hypothèque reçu privilège payé note satisfaite trouvé dossier de transfert daté déposé comté coin supérieur gauche document dit enregistrement retour mauvaise adresse adresse document légal courrier indésirable adresse pensez mauvaise adresse reçu quelque chose que quelqu'un a gâché document approprié déposé bureau de l'enregistreur du comté envoyé nfcu wo aide appelé e-mail envoyé par message site Web enregistrement aujourd'hui superviseur envoyé par e-mail atteint département de service payé lettre complète viendrait département appelé travail envoyé prêt de véhicule le département est tenu en attente pour toujours appeler le travail contacter le cfpb Faith nfcu résoudre le problème à moins de s'impliquer
experian dispute department dispute claim creditor report number date generated amount dear people complaint federal fair debt collection practice act allege abusive deceptive practice service performed failed invoice day never sent bill service receive usual explanation benefit insurance company regarding drs first bill received collection agency tell charged daily interest would report credit burau case dispute called insurance agent told claim called waiting line acknowledged agent made claim wrong address promised resubmit claim bill also agreed tell collection agency pursue action taking word told disregard bill collection agency wait bill however take action promised called request claim writing tried contact unsuccessfully requested complaint letter called regarding reply complaint letter five separate charge confusing since never seen number waited itemized bill automated phone message indicated balance five dollar spoke billing department indicated balance offered pay balance ,transport_problem,medium,experian litige département litige réclamation numéro de rapport du créancier date montant généré chers gens plainte fédérale juste pratique de recouvrement de créances alléguer abusif pratique trompeuse service effectué facture échouée jour jamais envoyé facture service recevoir explication habituelle avantage compagnie d'assurance concernant drs première facture reçue agence de recouvrement dire intérêt quotidien facturé cas différend appelé agent d'assurance dit réclamation appelée ligne d'attente reconnu agent a fait réclamation mauvaise adresse promise soumettre à nouveau la facture de réclamation également accepté dire à l'agence de recouvrement poursuivre l'action prendre le mot dit ignorer la facture agence de recouvrement attendre la facture mais prendre l'action promise appelée demande écrite de la réclamation essayée contact demandé sans succès plainte lettre appelée concernant la réponse lettre de plainte cinq frais distincts déroutants car jamais vu numéro attendu facture détaillée message téléphonique automatisé solde indiqué service de facturation à cinq dollars solde indiqué solde offert solde de salaire
back used phone company change account continuously billed original set option speaking local worker bill continuously overcharged would work issue tell happens often get fixed well month charged bill went store speak associate gone point fed account said time move another carrier speaking account representative explaining situation nice told issue close account helped issue overpaid bill month prior closing account outstanding balance done month go get letter saying owe bill came took store get clarification representative couldnt help account closed called tried handle situation explaining circumstance got answer debt sold two time trying many time resolve last good person intent pay bill iv established great banking relationship plan bright future debt thats understood people trying collect effecting hope taken care thanks,transport_problem,medium,retour utilisé compagnie de téléphone changement de compte facturé en permanence option d'origine parlant facture de travailleur local continuellement surfacturé fonctionnerait problème dire se produit souvent être réparé bien mois facture facturée est allé magasin parler associé parti point Fed compte dit temps déplacer un autre opérateur parlant représentant du compte expliquant la situation gentil dit problème fermer le compte a aidé à émettre la facture en trop payée mois avant la clôture du compte solde impayé fait le mois aller chercher une lettre disant que la facture est venue a pris le magasin obtenir des éclaircissements le représentant n'a pas pu aider le compte fermé appelé essayé gérer la situation expliquant la circonstance a obtenu la réponse dette vendue deux fois essayer plusieurs fois résoudre la dernière bonne personne intention payer la facture iv établi super plan de relation bancaire avenir brillant dette c'est compris les gens essayant de collecter l'espoir pris en charge merci
need complaint reopened ok yet called bridgecrest time date stamp phone hung total min provided information asked previously filed cfpb complaint call got poor girl answer call listened calling placed hold speak debt collection department assumed transferring got back phone say needed updated address letter mailed sent wrong address funny moved mail forwarding also recieved letter today dated unknown scan upload let know calling wished call cfpb note speak removal account question goodwill gesture attempted research employee directory individual said doesnt exist bridgecrest asked could transfer debit collection department kept placed hold could attempt get answer told take public phone call calling impossible easier email mail every single letter mailed proff getting message lied cheated harassed bridgecrest demand letter showing deletion account within day email mailed filing suit multiple frca violation yet received address also email address since email well nv,transport_problem,medium,besoin plainte rouverte ok encore appelé bridgecrest heure date timbre téléphone accroché total min fourni informations demandées précédemment déposées cfpb plainte appel obtenu pauvre fille répondre appel écouté appel placé tenir parler service de recouvrement des dettes supposé transfert récupéré téléphone dire nécessaire adresse mise à jour lettre envoyée par la poste envoyé mauvaise adresse drôle déplacé transfert de courrier également reçu lettre aujourd'hui daté inconnu scan télécharger faire savoir appeler souhaité appel cfpb note parler suppression compte question bonne volonté geste tentative recherche annuaire des employés individu dit n'existe pas bridgecrest demandé pourrait transférer le service de recouvrement des débits gardé placé en attente pourrait tenter obtenir une réponse dite prendre un appel téléphonique public impossible plus facile e-mail chaque lettre envoyée par la poste proff obtenir un message menti trompé harcelé bridgecrest lettre de mise en demeure montrant la suppression du compte dans la journée e-mail envoyé par la poste dépôt de plainte plusieurs violations frca mais adresse reçue également adresse e-mail depuis e-mail bien nv
outsourced never heard agreed work idea thew would present got alert credit motoring company bill collection sold debt collection company called synerprise also never contacted issue never sent bill contacted acquired wrong address sent one letter sent collection standard process send letter event contacted agree pay would pull claim collection derogatory mark would removed credit past two week adjusted,transport_problem,medium,externalisé jamais entendu parler de travail convenu idée qu'ils présenteraient reçu une alerte crédit entreprise automobile recouvrement de factures vendu société de recouvrement de créances appelée synerprise également jamais contacté problème jamais envoyé facture contactée acquis mauvaise adresse envoyé une lettre envoyée collecte processus standard envoyer une lettre événement contacté accepter le salaire retirerait le recouvrement des réclamations marque désobligeante supprimerait le crédit après deux semaines ajusté
equifax deceptively keep dispute open issue resolved two collection agency reported wrong address retracted misinformation returned file due fraud word mine agreed exchange delete hard inquiry however equifax continues demand item purpose complicity negligence compromising information creditworthiness rogue employee address since phone number since cell phone since email since fact equifax allowed rogue employee change information file adding wrong address even changing phone number fault,transport_problem,medium,Equifax garder trompeusement le litige ouvert problème résolu deux agences de recouvrement ont signalé une mauvaise adresse rétracté désinformation retourné fichier en raison de la fraude mot le mien convenu échange supprimer enquête difficile cependant Equifax continue la demande objectif de l'article complicité négligence informations compromettantes solvabilité adresse de l'employé voyou depuis le numéro de téléphone depuis le téléphone portable depuis l'e-mail depuis le fait Equifax a autorisé l'employé voyou changer le fichier d'information en ajoutant une mauvaise adresse même en changeant le numéro de téléphone faute
went running promotion switch cell provider would pay remaining balance current cellphone provider line sent agreed gift card mail switching service never paid outstanding amount collection reported owe transferred jefferson capital system llc breaking facra falsely reporting owe new debt incurred changed carrier took place year ago need pay need remove credit switched promotion paid due go mall day intention switch convinced lied ruining credit,transport_problem,medium,est allé en cours d'exécution promotion changer le fournisseur de téléphone portable paierait le solde restant du fournisseur de téléphone portable actuel ligne envoyée carte-cadeau convenue service de changement de courrier jamais payé montant impayé collection déclaré devoir transféré jefferson capital system llc rupture facra fausse déclaration devoir nouvelle dette contractée changement de transporteur a eu lieu il y a un an besoin de payer besoin de supprimer le crédit changé de promotion payé dû aller centre commercial jour intention changer convaincu menti ruiner le crédit
received potentially negative major derogatory alert via potentially negative major derogatory bill er visit approved paid veteran administration contact veteran administration va contacted along phone told account paid full va representative provided detail check number date sent via eft amount payment however conjunction phone call asked provide letter discussed phone call sent statement summary va payment indicating service paid full submitted credit dispute via experian report number experian told result remain negative provided experian summary va payment dispute surprised let stand therefore requesting assistance since else especially since va state provider may bill health insurance carrier service authorize paid,transport_problem,medium,reçu une alerte dérogatoire majeure potentiellement négative via une facture dérogatoire majeure potentiellement négative er visite approuvée payée par l'administration des anciens combattants contacter l'administration des anciens combattants va contacté le long du téléphone dit compte payé complet représentant va fourni détail numéro de chèque date envoyée via le paiement du montant eft cependant conjonction appel téléphonique demandé fournir lettre discutée appel téléphonique envoyé résumé de la déclaration paiement va indiquant le service payé litige de crédit entièrement soumis via le numéro de rapport experian experian dit résultat rester négatif fourni résumé experian va litige de paiement surpris laisser debout donc demander de l'aide car ailleurs d'autant plus que le fournisseur d'état va peut facturer le service de transporteur d'assurance maladie autoriser payé
refinanced loan becu another local credit union vehicle bought used purchased full insurance coverage vehicle national insurance carrier received final notice bank provide proof insurance vehicle becu outsources work company called verify proof insurance would charge insurance premium receive proof insurance provided proof insurance xxxxxxxx website though final notice missing critical piece information provide insurance card reference number notice able submit insurance card website received email confirmation insurance card coverage addition submitting information also called becu insurance center ensure receive proof insurance customer service agent able confirm agent insurance coverage however also moved state becu customer service agent want wait phone florida insurance agent confirm proof insurance received notification loan charged insurance coverage called becu insurance center told able help outsourced verification insurance called customer service line customer service agent ,transport_problem,critical,prêt refinancé becu une autre coopérative de crédit locale véhicule acheté d'occasion acheté couverture d'assurance complète véhicule compagnie d'assurance nationale reçu dernier avis banque fournir une preuve d'assurance véhicule becu sous-traite entreprise de travail appelée vérifier la preuve d'assurance facturerait la prime d'assurance recevoir une preuve d'assurance fournie preuve d'assurance xxxxxxxxx site Web bien que l'avis final manque des informations sur la pièce critique fournir le numéro de référence de la carte d'assurance avis capable de soumettre la carte d'assurance site Web reçu de confirmation par e-mail couverture de la carte d'assurance en plus soumettre des informations également appelé becu centre d'assurance assurer recevoir une preuve d'assurance agent du service client capable de confirmer la couverture d'assurance de l'agent cependant également déplacé l'état becu agent du service client veut attendre téléphone agent d'assurance floride confirmer la preuve assurance reçue notification prêt facturé couverture d'assurance appelée centre d'assurance becu dit capable aider vérification externalisée assurance appelée ligne de service client agent du service client
year axos bank randomly closed debit card sometimes time least half dozen time explanation ever given debit card different account yet still often cancel card note say authorized yet never authorized action refuse give information authorized also sent replacement card wrong address wo tell u address used one sent correct address show sometime,transport_problem,medium,année axos banque carte de débit fermée au hasard parfois au moins une demi-douzaine de fois explication carte de débit déjà donnée compte différent mais encore souvent annuler la note de carte dire autorisé mais jamais autorisé action refuser de donner des informations autorisé également envoyé carte de remplacement mauvaise adresse je vous dis l'adresse utilisée une envoyée adresse correcte montrer parfois
service provided following confirmation private insurance would cover receive phone call provider issue collecting payment receive communication regard received one bill collection agency account sent collection without notice request dispute called provider today told call time call patient told generally mail invoice sends account collection enough told trouble collecting insurance something could assist collecting payment prior sending collection contacted insurance carrier today told erroneously believed recipient year old pay entire bill reason let know claim would resubmitted paid given confirmation payment confirmation outstanding amount,transport_problem,medium,service fourni après confirmation assurance privée couvrirait recevoir un appel téléphonique problème du fournisseur encaisser le paiement recevoir la communication concernant reçu une facture agence de recouvrement compte envoyé encaissement sans préavis demande litige appelé fournisseur aujourd'hui dit l'heure d'appel appel patient dit généralement par courrier la facture envoie le recouvrement du compte suffisamment dit problèmes pour collecter l'assurance quelque chose pourrait aider à collecter le paiement avant l'envoi du recouvrement contacté la compagnie d'assurance aujourd'hui dit à tort cru au destinataire âgé d'un an payer la totalité de la facture raison faire savoir que la réclamation serait soumise à nouveau payée étant donné la confirmation du paiement confirmation du paiement montant impayé
filed unemployment time enter wrong address actually wrong city zip never still day gotten card bank relia card work force commission applied put address called someone called back stated someone would contact still today one called sent letter card service receipt number still heard nothing receipt number still heard nothing checking since changed status direct deposit getting deposit bank still money total get access really need get caught bill land lord holding due let hear fund still card please help id last phone,transport_problem,medium,déposé le temps de chômage saisir une mauvaise adresse en fait une mauvaise ville zip jamais encore un jour obtenu carte bancaire carte de relia commission de main d'œuvre appliquée mettre l'adresse appelée quelqu'un rappelé a déclaré que quelqu'un contacterait encore aujourd'hui un appelé envoyé lettre carte numéro de reçu de service toujours entendu rien numéro de reçu toujours entendu rien vérification depuis changement de statut dépôt direct obtenir dépôt banque encore argent total obtenir accès vraiment besoin se faire attraper facture propriétaire foncier tenant dû laisser entendre fonds encore carte s'il vous plaît aider id dernier téléphone
purchased several item nordstrom company nordstrom visa credit card returned high value item mail never problem one box contained worth merchandise another contained watch totaling tracking information show date first box received agent month ago second box courier since nordstrom always refunded money credit card day movement carrier without prior notice told wait receive item unacceptable wait perpetuity carrier hand return issue take carrier taking customer credit score going suffer im paying item control im also charged interestits like interest unconscionable paying interest item ive returned week ago im sure theyre customer ive tried call multiple time resolve even spoke supervisor lead investigation financial service said would refund money even stop interest accruing amount dispute consumer know nordstrom longer honoring hassle free return policy placing burden consumer incompetent courier service stop,transport_problem,high,acheté plusieurs articles société nordstrom visa carte de crédit retourné article de grande valeur courrier jamais problème une boîte contenait une marchandise d'une autre montre contenue totalisant les informations de suivi montrer la date première boîte reçue agent il y a un mois deuxième boîte de messagerie puisque nordstrom a toujours remboursé l'argent carte de crédit jour mouvement transporteur sans préavis dit attendre recevoir l'article inacceptable attendre à perpétuité transporteur main retour problème prendre le transporteur prenant le crédit du client va souffrir je paie le contrôle de l'article je suis également facturé des intérêts comme des intérêts déraisonnables payer des intérêts article je suis revenu il y a une semaine je suis sûr qu'ils sont client j'ai essayé d'appeler plusieurs fois résoudre même le superviseur principal enquêter sur le service financier a déclaré qu'il rembourserait l'argent même arrêterait les intérêts accumulés sur le montant du litige le consommateur sait que nordstrom honore plus longtemps la politique de retour sans tracas imposant un fardeau au consommateur incompétent arrêt du service de messagerie
submitted several dispute year equifax get incorrect information credit report help misspelling name wrong address phone number even account recognize need help getting resolved,transport_problem,medium,soumis plusieurs années de litige Equifax obtenir des informations incorrectes rapport de crédit aider une faute d'orthographe nom mauvaise adresse numéro de téléphone même compte reconnaître besoin d'aide pour résoudre
violently ill went doctor thought something wrong sent get test one test asked insurance get pre approved told nothing pay scheduled two appointment said would collect money insurance company time inform deductible anything pay left office without paying anything test checking claim another medical provider insurance company told paid following insurance company started receive phone call national recovery agen regarding payment bill told collection agency balance bill could call told want get debt validated want original company contact said could speak called get debt validated told bill anymore national recovery party speak also confirmed wrong address time debt validated time told could dispute bill right fair credit reporting violated fair debt collection practises act suppose inform bill let know got paid reporting debt collector done never told company insurance company paid three big check know portion pay would paid time thought everything taken care money recived insurance ca,transport_problem,critical,violemment malade est allé médecin a pensé que quelque chose de mal envoyé obtenir un test un test demandé assurance obtenir pré-approuvé n'a rien dit payer prévu deux rendez-vous a dit collecterait de l'argent la compagnie d'assurance le temps informerait la franchise n'importe quoi payer a quitté le bureau sans payer quoi que ce soit test vérification réclamation un autre fournisseur médical la compagnie d'assurance a dit payé après la compagnie d'assurance a commencé à recevoir un appel téléphonique agence nationale de recouvrement concernant le paiement facture dit l'agence de recouvrement solde facture pourrait appeler dit vouloir obtenir la dette validée vouloir le contact original de l'entreprise a dit pouvoir parler appelé obtenir la dette validée dit la facture plus partie de la récupération nationale parler également confirmé mauvaise adresse temps dette validée temps dit pourrait contester la facture juste juste rapport de solvabilité violé juste pratiques de recouvrement de créances agir supposer informer la facture faire savoir a été payé déclaration collecteur de dettes fait jamais dit à l'entreprise la compagnie d'assurance a payé trois gros chèques savoir partie payer serait temps payé pensait que tout était pris en charge argent reçu assurance ca
