text,category,priority
canceled account nearly yr customer charge sale people making false promise honoring sale deal made sent prepaid envelope send back phone time year saying receive use phone went different carrier would want keep anything feel like retaliation closing account dealing rude threatening representative balance service approx pay balance properly reflected,transport_problem,medium
hello noticed wrong address mine credit report could affect future,transport_problem,medium
carrington loan loan loan number borrower property address oh servicer paid annual insurance expense escrow in agent called several time investigate received response in agent called inform issue advise policy due expire without payment day called carrington spoke service rep advised would investigage call carrier requested phone confirm problem resolved told verify would call back business day confirm advised unacceptable encountered issue last year requested speak supervisor service rep hung,transport_problem,high
purchased flight disputed charge airline would respond disputed charge chase bank determined charge valid reached chase multiple time detailed information simply say closed dispute reopen due pandemic unable take trip still day government closed border travel trip business trip considered essential waited see could reschedule trip apparent border going open international travel time soon know future international travel hold predict able use credit airline foreseeable future airline answer phone respond form communication lack communication even confirm term potential credit given state travel pandemic completely reasonable u receive refund flight never taken foresee taken reasonable timeframe u department transportation state clearly domestic foreign carrier offering prompt refund travel affected carrier lack responsiveness willingness provide refund direct violation notice u department transportation expect full refund given circumstance believe chase bank honor refund,transport_problem,medium
pulled credit report annualcredit report site see continued reporting error report address transunion report mine incorrect address report incorrect address report address former address mine never lived concerned possible fraud mixed information someone else address misspelling name need deleted unacceptable transunion also reporting multiple incorrect phone number mine never addition several account credit report falsely incorrectly reported disputed inaccurate personal information address multiple time including several phone call attempt one able help remove information ridiculous asked bureau provide verification getting inaccurate inconsistent information following erroneous account many inconsistent reporting shown bureau responsibility thoroughly investigate information original creditor complete accuracy clear day failed received correspondence inaccurate item still remain report submitted multiple letter pointing exact error report along attaching proof id proof address verification wrong address could fraud account know highly frustrated negligence,transport_problem,high
keep calling ftc violation account quit calling remove wrong address ftc created tx ftc violatons also,transport_problem,medium
allowed account open name account originally sent letter mail stating account closed removed deleted credit report happen began reporting account removed back showing experian credit report also calling multiple time per day believe harassment sending email stating account due payment get back good standing account placed wrong address credit report well still battling credit bureau delete wyoming address never lived wyoming pay bill time zero negative item credit report experian deleted item report verified account mine deleted report also responded cfpb complaint number account would deleted credit report closed permanently victim identity theft receive credit report month watch thing like demand stop contacting account remove negative reporting experian credit report,transport_problem,medium
approved credit card comenity llc applied sofa purchase making delay receiving sofa charged promotional purchase charged credited due shipping issue therefore balance significantly promotional plan purchase minimum first payment due paid went make second payment noticed set promo plan called representative logged dispute called today check told sent letter today denying dispute customer day make change promotional plan bait switch tactic either made mistake intentionly put promo clearly effort part increase revenue interest earnings applied card purchased sofa promotional deal get applied applicable purchase awaiting letter decline included benefit detail provided approved screenshot transaction history screenshot promotional plan showing account current balance,transport_problem,medium
notified company fraudulent activity credit card reported police well recieved claim number addition fradulent charge billing address account incorrect notified credit bureau incorrect information recieved letter telling charge fraudulent appeared credit card statement spoke fradulent security operation refused fradulent claim explained make charge never lived address claim belongs said fact information reviewed part investigation substantiate claim unauthorized use addition closed account issued new card sent card wrong address fraudulent charge appeared new card never recieved authorized use,transport_problem,medium
went running promotion switch cell provider would pay remaining balance current cellphone provider line sent agreed gift card mail switching service never paid outstanding amount collection reported owe transferred jefferson capital system llc breaking facra falsely reporting owe new debt incurred changed carrier took place year ago need pay need remove credit switched promotion paid due go mall day intention switch convinced lied ruining credit,transport_problem,medium
transunion report file number dated wrong address wrong correct address nv,transport_problem,medium
traveled overseas period day upon return charged account roaming charge allegedly accrued trip knowing charge phone entirety trip pointed carrier said must mistaken charge owed received service overseas contested also requested remove credit card auto pay repeatedly tried draw amount weekly basis eventually place block effort cancel account switch carrier date still acknowledged predatory tactic tried correct erroneous charge sent collection service rendered,transport_problem,medium
attorney worker compensation recipient three outstanding medical bill covered worker compensation carrier client tried repeatedly get information debt writing company refuse send information client allegedly owes three medical bill contacted client contacted multiple time well,transport_problem,critical
loancare llc provided mortgage payoff statement attached following fee prohibited regulation z cfr statement fee loancare provide processing fee disclosure prior charging fee county recording fee fraction loancare charging cfr regulation z state payoff statement fee prohibition general creditor servicer defined cfr b may charge fee providing consumer person authorized consumer obtain information statement amount due pay outstanding balance mortgage ii processing fee creditor servicer may charge processing fee cover cost providing payoff statement described paragraph section fax courier provided fee may exceed amount comparable fee imposed similar service provided connection consumer credit transaction secured consumer principal dwelling mortgage creditor servicer shall make payoff statement available consumer person authorized consumer obtain information method fax courier without charge pursuant paragraph section iii processing fee disclosure prior charging processing fee provision payoff statement fax courier permitted pursuant paragraph ii section creditor servicer shall disclose consumer person authorized consumer obtain consumer payoff statement payoff statement described paragraph section available method fax courier without,transport_problem,medium
ordered dresser ashley furniture ashley furniture credit card delivery driver ruined wall going stair corner dresser cost dresser fix today day called several time said theyre still working also reduced credit limit reason one help call frustrating,transport_problem,medium
personal student loan college managed graduated college shut purchased deville asset management making regular payment knowing payment going deville asset management checking credit report rent house saw account regularly paying reported collection listing account payment made date current account still show credit report collection switched payment bank bill pay service since vague accounting system going payment shown posted loan amount going contacted since one payment arrive properly opted automatic payment debit card since able correspond customer service rep asked correct address send payment since thought maybe payment went wrong address corrected address since able correspond customer service asked correcting collection account included correspondence thanks customer service rep updated address bill pay system previous one since able contact way finding collection credit report removed finished school paying regularly since since acquired deville asset management always owned sure deville asset management showing collection report contested recommended speak loan processor tried speak someone deville asset management basically said gon na stay way nothing way remove collection report since paying time csr unfortunately deville asset management correct collection agency loan report credit bureau credit bureau reporting reported collection policy remove credit bureau reporting loan paid full must pay settlement amount one time payment settle account please advise payoff amount negotiate loan payoff loan sending collection reporting collection credit report current payment totally unethical signed understand nothing control company really helping anyone csr hello payoff amount loan loan settled amount would admission essentially hijacked student loan completed school program changed credit report show collection holding hostage original amount pay guarantee credit score fixed updated,transport_problem,medium
submitted several dispute year experian get incorrect information credit report help misspelling name wrong address phone number even account recognize need help getting resolved,transport_problem,medium
intended purchase information person purported information would aid job client person claimed ca phone number person agreed information would shipped hard copy agreed transact paid advance required supposed seller however protect used chase visa complete transaction chase sold card claiming fraud protection purchase made card disclaimer ever offered either chase visa paid full including shipping charge package weighed le lb per person supposedly selling information shipped via proof within text message chain someone claiming working person sold paper information wanted called day package shipped demanded send trying get person put touch common carrier claimed using admitted trying ship via agreed upon refused let person supposed shipper package know considered transaction canceled going pay shipping let person know fairly certain victim scam phone number person well proof write text message chain went requested refund money person control account paid money account put money clearing charge chase visa refused request refund attempted contact way get touch anyone still heard company receiving notice account closed requested return money noted filed fraud claim chase bank offering kind text message chain clearly confirm noted one chase bank ever contacted chase bank sent notice nearly two month filed fraud complaint stated consider disputed charge valid chase bank never even attempted go correspondence simply credit card clearing entity transacted transacted fraudster allows continue use app despite fact closed account sent evidence chase bank heard nothing bank two week since sent letter bank address cardmember service de week sending letter received call someone chase bank claimed letter received live washington dc approximately mile away around time sent letter chase bank filed claim fbi via internet crime complaint center thought accomplished filing complaint cfpb however complaint cfpb showing associated account cfpb site today filed second complaint cfpb information chase bank furnished denied defrauded confirmed person control bank account person originally contracted woman supposedly control account us least two different name called phone number furnished chase bank returned call phone number mo ca fairly certain exist actually bank account,transport_problem,medium
opening another complaint today relation one opened mortgage company flagstar replied closed issue month receive money said supposed get back contacted insurance company supposed give money saying different thing mortgage company saying flagstar said im supposed get money insurance company give name person contact confirm nothing something wrong somewhere somebody got money need return back hard earned money flagstar need setup call insurance company confirm everyone page provide specific date would get money give name people responsible processing giving back money open almost year reference detail wrote first complaint double charged escrow home insurance payment last year husband tried contacting mortgage company flagstar see happened apparently first check issued enough cover total due amount flagstar issued second check flagstar deducted escrow one call flagstar saying check cashed insurance company based record another call insurance company flagstar bank mortgage company sometime confirmed cash check representative flagstar bank confirmed check cashed flagstar said check department maybe week husband called able talk team leader flagstar team leader said try ask approval refund management today follow refund request representative talked even tell anything said contact insurance company like keep trail happening case want u run circle asked status refund request time said rejected purposely leaving information frustrating work fair pay fair live fair want back money rightfully mine day receive anything check mail refund online account reply got flagstar closed issue without really resolving nj cfpb complaint id dear received letter consumer financial protection bureau cfpb regarding home loan understand disappointment u apologize experience indicate letter two insurance payment sent flagstar pay insurance first payment sent insurance carrier received second bill disbursement made escrow account prior receiving letter cfpb reached multiple occasion collect refund duplicate payment behalf however attempt unsuccessful upon receipt letter made additional effort reach informed u payment located refund would processed sent directly encourage send fund u applied escrow shortage fund remitted u address attached statement fund sent please feel free call directly et escrow account analyzed get payment updated apologize thank business opportunity serve,transport_problem,medium
reporting wrong address name,transport_problem,medium
experian open dispute wrong address credit report please remove address ga never lived address proof previous address current address keep address credit report never lived life violation right uploading proof address change old new driver license proved never lived address,transport_problem,medium
reporting wrong address name,transport_problem,medium
trying get incorrect address belong removed credit report sent letter every month equifax received mail back movement please remove wrong address proof residential address attached nc sc nc sc equifax nc nc,transport_problem,medium
original debt city sent collection company name cmre financial service original bill dated bill covered insurance carrier time company refused send bill sent collection ding credit report called cmre time information refuse send bill believe unlawful bill person covered sent city cmre copy insurance card refuse process billing amount bill city address ca cmre ca thank help,transport_problem,medium
victim identity theft account belong already collection called company told wrong information mine wrong address wrong phone number wrong email social security number name already made dispute account collection agency north american recovery original creditor name date assignated original amount owed ammount status unpaid account designator code individual account account number creditor classification financial date first delinquency,transport_problem,medium
sent experian letter disputing wrong address phone number employment information attached file show postal certified mail receipt proof remove inaccurate information following incorrect personal information listed address wisconsin wisconsin employment phone number request experian remove inaccurate address phone number employment information listed association information,transport_problem,medium
credit bureau reporting wrong address credit profile,transport_problem,medium
report wrong address tx,transport_problem,medium
received letter mail credit collection service regarding money owed believed owed automobile insurance policy previously held progressive insurance called company spoke representative named inquired amount due represents advised owed insurance company renewal policy time explained could accurate advised progressive would canceling policy due significant increase therefore began searching insurance paid policy end policy date requested send copy declaration page new policy provided fax number send sent information date moved continued receive notification collection agency called back xxxxxxxx est time spoke reminded sent declaration page via facsimile advised would look provide update approximately one week speaking became concerned called progressive insurance directly spoke representative named requested send copy declaration page via email confirming effective date new policy sent directly sending document called confirm time spoke advised need submit written request cancel policy found odd previously advised progressive would renewing rate quoted would find another insurance company nonetheless sent request via email called confirm spoke confirmed document request cancel received day would need speak full resolution issue therefore asked manager transferred xxxxxxxx est time explained elected back renew significant rate increase assessed due son new driver added policy explained continued pay finish policy also secured new policy effective prior expiration date progressive policy explained expectation renew still owed portion money therefore explained would adjustment account would still owe monies inquired much advised could determined rate requirement north carolina requested upper level manager transferred resolution lead advised requirement north carolina insurance commissioner agreed contract received another letter mail credit collection service advising referenced amount correct must remit payment said amount complaint simple automobile insurance son year old obtained learner permit began driving required law added insurance decided policy renews rate would increase per month right also right shop secure adequate insurance another provider therefore called discus rate increase success therefore call advised renewing get insurance elsewhere began shopping quote insurance carrier elected go effective however paid monies owed existing policy owe nothing would appreciate removal debt name credit bureau reporting insurance database collection agency like basically owe nothing need reflected obligation renew right increase rate viewed risk right pay coverage secure new policy different company,transport_problem,medium
applied mortgage refinance lender signed receiving document via email lender existing mortgage inspite lender sent loan diclosure refinace usps due election usps delivered package wrong address people received package delivered package opened anything since per law claim opened mistake surprise new rez even mask pii like ssn loan disclosure document,transport_problem,medium
received phone call lady identify company represents attempting collect debt stated courier showing home serve paper within hour asked stated mediator debt collector office calling behalf civil claim stating intent fraud owed credit card closed explained receive paper work prior phone call pertaining alleged debt could afford pay anything today attempted ask payment told pay rent make payment arrangement stated client willing wait signing paperwork stating refusing pay legal action forcible recovery effect,transport_problem,medium
experian investigate dispute complete investigation within hour number talk representative credit report includes numerous wrong name wrong address return false inaccurate data contacted regard dispute account closed many year fully investigate complete investigation nothing correct mistake inaccuracy credit,transport_problem,medium
chase bank reversal amount temporary credit investigation completed filed claim item purchase account receive seller involved purchase chase course contact seller involved purchase seller provided false information carrier supposed deliver seller used ship signature required option request signature contacted seller carrier involved filing claim party resulting unsuccessful given false information carrier lack proof delivery chase proceeded agree response receipt purchase made online proof delivery online purchase seller carrier must record complaint phone call made since,transport_problem,medium
card sent wrong address usbankreliacard letting submit change address,transport_problem,medium
sent experian four letter requesting remove address mine recently removed someone else social security number credit report need remove address mine well fraud alert file prevent wrong name address social reported onto credit report done consumer correct problem spoke agent name gladiator department stated law say dispute information credit report need contact person reporting proceeded tell reach collection company remove wrong address experian please show law state call collection company wrong address removed report last time read needed call guy new policy experian redirect consumer another company fix issue reporting guy refusing remove address consumer notifies collection agency reporting please answer address listed report reasonable person take look see wrong please confirm removed address requested removed resilution,transport_problem,medium
trying get incorrect address belong removed credit report sent letter every month transunion received mail back movement please remove wrong address proof residential address attached transunion nc sc nc sc nc nc,transport_problem,medium
vehicle repossessed year ago state finance company must send thing first let get personal belonging vehicle also right redeem car right reinstate loan creditor selling car private sale date sale creditor selling car auction date time location sale calculation deficiency balance surplus applicable including description fee charge creditor mailed information wrong address mailed letter address picked vehicle address contract asked changed mailing address record changed proof mistake made address located city mailed returned attach copy letter sent wrong address request copy contract another address listed deleted report since notice sent wrong address,transport_problem,medium
given background check future employer passed looking address never applied lived known even knew area state apartment address housing development incorrect information hurt chance employment also second living arrangement need changed address given first error tx address apartment number second wrong address va part area va medical medical facility residence really kinda weirded one life medical facility address one wa never lived va facility ever yes veteran never lived address,transport_problem,critical
recently learned three derogatory payment comenity ny co credit card speaking several people one today learned comenity bad address impacted account victoria secret new york company spoke comenity advised missed payment fault never provided good address speak new york company date sure got updated address even speaking several representative logged victoria secret account realized still bad address account address listed account correct address changed v account reviewing account comenity ny co victoria secret realizing bill correspondance sent wrong address resulting appears issue well statement generated advise balance ny co account comenity make effort call let know status account past due confirmed phone number website correct excellent credit history also checked email comenity regarding victoria secret account receive email either comenity provide proof phone call attempt reach advise past due account caused hardship credit score high also disqualified job local police department need get situation fixed soon possible,transport_problem,medium
experian combined another information account disputed experian deleted wrong phone number address however added wrong address recently also add collection account directly leading damage credit report,transport_problem,medium
key bank sent card wrong address error could get mail card caused miss week unemployment brutal,transport_problem,medium
bank merged bank beginning unable connect online account almost entire month locked online account perpetual hold music help line finally got someone local office able resolve thing automatic bill payment rent went wrong address month previous bank successfully eft landlady several year idea stopped eft screwed address rent check corrected online account thought everything would fine wrong fine sent rent payment wrong address month landlady amused neither attempted contact unable however able see rent sent correct address however wrong address system kind incompetence simply,transport_problem,medium
ok house burnt county oregon wildfire move bank made error sending card pin wrong address muilple time stuff money stolen like thousand account made police report showed bank even city denied refund,transport_problem,medium
please refer ftc report identity theft regarding unemployment compensation received alert experian card regarding hard credit check process using name social security number reviewing credit report found wrong address name fraud account placed nj fraudulent telephone number using name also report number said fraudulent address belong company called reviewing experian credit report fraudulent telephone number also appeared report legal name fraudulent credit card va also ut telephone telephone fraud line reported fraud told credit card issued,transport_problem,medium
wrong address account,transport_problem,medium
account popped credit devastating effect credit collection creditor even use carrier appeared amount stating unequivocally nothing account,transport_problem,medium
phone carrier however phone somehow become incorrectly associated gentleman named may also associated son phone spoken say number associated much effort found number linked mr website contacted told receive public record information transunion repeated effort reach someone transunion failed left numerous message heard nothing want credit reporting agency transunion etc remove phone linked anyones record,transport_problem,medium
contacted first bankcard numerous time year concern allocate payment honestly worst customer service ever seen numerous credit card never issue others like first bankcard customer service horrible impersonal could care le anything contact seems maintained year apply payment properly always apply payment balance lowest apr instead balance highest apr like know else written numerous time even put writing back maintain supposed anyone common sense know backwards payment applied care know else specifically made large payment toward balance promotional interest rate expiring order get promotional balance paid interest rate rise apply payment promotional balance expiring even sent payment general customer service address note explaining please apply promotional balance interest rate go totally ignore send letter telling payment sent wrong address lot thing compliance law payment applied care brought attention also list promotional interest rate expiration statement alert going expire like required,transport_problem,high
submitted several dispute year transunion get incorrect information credit report help misspelling name wrong address phone number even account recognize need help getting resolved,transport_problem,medium
last four digit new discover card number called bank couple month ago provided bank temporary overseas address could send credit card manager credit card department time put wrong address system due card never arrived called bank spoke manager credit card department named updated address confirmed get new card mailed speaking logged discover app noticed left state zipcode completely blank city put name country second line address name city completely missing called discover bank day minute spoke named said bank mail card foreign address bank policy system allow foreign address put proper order therefore chance receiving card slim said bank policy thats case would say stupidest bank entire planet called bank spoke manager named asked manager female manager named sent card wrong address address see app wrong mentioned surprise informed card mailed informed last time bank mailed card month never arrived anyway like mentioned basically manager lied phone never mailed card also put address wrong format first place also said address indeed put proper order apparently could put address bank system asked confirm security code sent via email delay receiving email due said send security code via text message said send security code foreign mobile number kept holding call moment said gone hand transferred call fraud department fraud department lady said send security code foreign phone number local u number told lady already informed manager time access local u phone number manager already confirmed bank send security code foreign mobile number lady said cant anything asked send security code via email said cant either due security reason thats bank policy asked disconnect call call bank next manager operator might able bank security policy depends change manager manager name called policy became big subject harassment call called bank spoke manager named first confirmed identity via sending security code via email said bank policy doesnt allow put foreign address proper format according receiving card mail due bank unable update address proper format bank responsible said mail credit card wrong address got profile reference number one call dont reference number call manager provided reference number remaining manager spoke refused provide reference number call due called bank policy craziest stupidest thing ever experienced bank whole entire life bank saying policy doesnt allow provide reference number phone call bank saying policy doesnt allow update foreign address correct format cant receive card,transport_problem,medium
received potentially negative major derogatory alert via potentially negative major derogatory bill er visit approved paid veteran administration contact veteran administration va contacted along phone told account paid full va representative provided detail check number date sent via eft amount payment however conjunction phone call asked provide letter discussed phone call sent statement summary va payment indicating service paid full submitted credit dispute via experian report number experian told result remain negative provided experian summary va payment dispute surprised let stand therefore requesting assistance since else especially since va state provider may bill health insurance carrier service authorize paid,transport_problem,medium
refinanced loan becu another local credit union vehicle bought used purchased full insurance coverage vehicle national insurance carrier received final notice bank provide proof insurance vehicle becu outsources work company called verify proof insurance would charge insurance premium receive proof insurance provided proof insurance xxxxxxxx website though final notice missing critical piece information provide insurance card reference number notice able submit insurance card website received email confirmation insurance card coverage addition submitting information also called becu insurance center ensure receive proof insurance customer service agent able confirm agent insurance coverage however also moved state becu customer service agent want wait phone florida insurance agent confirm proof insurance received notification loan charged insurance coverage called becu insurance center told able help outsourced verification insurance called customer service line customer service agent told processed proof insurance day submitted proof insurance think coincidence proof insurance processed day deadline provide proof insurance believe foul play either collect insurance premium becu collect additional interest increase loan value,transport_problem,critical
incorrect information credit report wrong name social security number wrong address contact information incorrect employment incorrect well please remove incorrect information followed name please remove incorrect social security please remove incorrect phone number please remove incorrect employer interenal revenue service please remove incorrect address ky please remove incorrect tx please remove incorrect tn please remove incorrect tn please remove incorrect tn remove incorrect tn please remove incorrect tn please remove incorrect tn please remove incorrect tn please remove incorrect tn please remove incorrect tn please remove incorrect tn please remove incorrect account,transport_problem,medium
hey ive trying past month credit bureau creditor update personal info three bureau still havent made desired change personal info pa theyre still reporting wrong address credit report need address removed immediately never address also need address removed immediately never address need erroneous address removed credit report immediately ive trying nothing changed,transport_problem,critical
consumer financial protection bureau reaching regarding law firm ra lavrar firm us devious tactic collect debt judgement entered paper served wrong address wrong person updated information knowing served able attend court therefore able defend filed motion writ garnishment employer bank woke balance account second lawyer work dismissing case trying settle debt received email lawyer representing back forwarded letter lucky ra lavrar authorization settle debt amount day respond letter sent required response received giving day respond covid crisis stay home shelter layoff uncertainty economy financial distress health concern etc lawyer send letter longer represents file another lawyer representing communication said tried settle debt back second lawyer received response letter sent tried reach via number listed letter number ring disconnected try several time get anyone sent email managing partner response date called call recorded managed get assistant confirmed need letter attorney confirming longer representing transferred lawyer call thursday transferred waiting return phone call also sent email waiting get response resolve debt issue would like point letter nowhere say lawyer longer record letter lawyer must sent firm tactic buy time client another lawyer file trying resolve debt confirmed phone yet reach midst crisis time sensitive deadline respond correct address file bother sending copy would chance properly respond timely manner find way circumvent client order cause judicial financial emotional hardship really devious stop hope van assist company lethal thanking advance,transport_problem,high
violently ill went doctor thought something wrong sent get test one test asked insurance get pre approved told nothing pay scheduled two appointment said would collect money insurance company time inform deductible anything pay left office without paying anything test checking claim another medical provider insurance company told paid following insurance company started receive phone call national recovery agen regarding payment bill told collection agency balance bill could call told want get debt validated want original company contact said could speak called get debt validated told bill anymore national recovery party speak also confirmed wrong address time debt validated time told could dispute bill right fair credit reporting violated fair debt collection practises act suppose inform bill let know got paid reporting debt collector done never told company insurance company paid three big check know portion pay would paid time thought everything taken care money recived insurance carrier ran credit report morning find debt credit report contacted original creditor told indeed got paid wrong address debt collecting agency indeed handling bill balance asked bill told insurance pay bill got preapproval said contact collection agency debt never validated collection agency contiune report every month never given opportunity dispute bill time collection agency told bill disputed asked medial company sent bill finally emailed two year today told going write cfpb see attached would also like sent credit bureau,transport_problem,critical
disputed complained credit bureau quite time recent year investigated credit bureau waged war apparently flagged social security number consumer facing credit reporting agency experian presented much higher score number bank credit pull produced case point reported swung much point lower bank pull recently denied approval several loan product also asked present deposit cell phone cell carrier associated good payment history repeatedly asked credit bureau send investigated negative account report never provided information fact account paid past report delinquent past due long past time delete negative information credit bureau given year right thing refuse instead wage war social security number keep credit prison determined whatever take restore good name good credit deserved bureau failing hold end deal tarnishing good name please update delete incorrect information source information vastly inaccurate incorrect,transport_problem,medium
reporting medical bill collection supposed paid insurance carrier additionally never signed agreement guarantee payment time able contact company directly contact information credit report,transport_problem,critical
reference u bank account ending emailed last year moved back california dc receiving statement filled official usps form moving mail able delivered nobody living address moved past year family owned apartment postal carrier delivering mail go across town postal center reclaim mail anything wrong fault receiving statement plus move last minute back east coast disruptive enough regardless would paid time receiving statement payment history excellent otherwise except payment,transport_problem,medium
received letter mortgage company claiming unit owner policy expired evidence obtained new coverage buy insurance property must pay u period insurance buy effect insurance full letter attached shocked scared minute checked policy valid presume reason letter arrived mortgage sold cmc name policy insurance company add sent another letter stating condo coverage ordered behalf cancelled please make certain insurance agent carrier provide u proof acceptable insurance timely annual basis full letter attached believe wording letter unnecessarily threatening blame providing updated insurance information mortgage sold absolutely control transfer furthermore contact insurance company add wait reply submit document mortgage company wasted minute time,transport_problem,medium
company started foreclosure proceeding utah attorney mailing communication wrong address finally got foreclosure stopped many hour phone lender customer service representative many hour lost work stressful given still unable obtain access certain credit capacity falsely reported derogatory information credit report lender provided written acknowledgement lender wrongly reported derogatory information also provided internal company information noting error additionally lender writing informed credit file would corrected year ago still continues report also opened dispute credit bureau lender wo remove item credit bureau,transport_problem,medium
recently starting using app one got copy credit report instantly noticed inaccurate address never lived inquiry misreported inquiry credit recognize transunion credit report wrote dispute letter three past day since mailed gotten response credit bureau trouble getting contact phone looking build credit qualify housing scenario help wrong address ga correct address ga account name date filed type account account name date filed type account account name date filed type account account name date filed type account non specific name date filed type account account name date filed type account account name date filed type account account name date filed type account account name date filed type account transunion account name date filed type account account name date filed type account account name date filed type account account name date filed type account account name date filed type account account name date filed type account attached letter sent credit agency,transport_problem,medium
truist aka suntrust loan property address ga map spite taking fund escrow account bank paid city ga property tax county property tax threatening put lien property contacted bank told would research issue reach taxing authority meantime contacted taxing authority date told tax paid one bank ever contacted address neighbor address belief used wrong address map paying tax failed straighten,transport_problem,medium
recently change cell phone carrier cell phone number tried four time submit information photo id credit card company time seem problem getting information two week trying unsuccessfully get information updated every occasion ive contacted credit card company capital one theyve excuse information updated offered solution capital one denying access account information via online service im hard hearing extremely difficult try thing regular phone cell service since hearing several request opted go ahead cancel credit card nonstop issue ongoing frustration ive trying communicate company,transport_problem,medium
may concern company identify contacted girlfriend occasion left message regard debt possibly owed rushmore financial call started occurring multiple time daily today state serving paper debt owed courier home employer however informed multiple time longer live address file work employer file attempted provide new address hang call back continue harass call back state thing coming home employer serve wo allow provide new address also shared debt personal information party documented voicemail number come caller id well,transport_problem,medium
va sent evaluation visit scheduled va approved insurance carrier took approval letter made copy record collection company called provided information received letter rmc receivables management sc marked credit report caused credit score drop point contacted disputed agreed removed mark report score suffered take time build back complaint filed false report clearly harass year old veteran condition,transport_problem,medium
filed complaint company week back company sent reply concern mailed packet show bill account belong phone carrier never account willing provide burden proof court law take credit seriously whatever take keep credit good standing please remove account credit report next course action concerning credit report,transport_problem,medium
received court form regard credit card debt court form signed sheriff office sheriff civil bureau social security number hand written form next wrong address first spoke representative midland funding llc regarding whole matter unaware also fact social security number written form law written personal information anything form representative stated could court form responded stating could normal practice write social security number form especially court form indicated work due virus form received state payment plan could worked even though year old debt past seven year rule representative stated sheriff department one wrote social security number form also stated could take amount plan would worked many issue handling year old matter crisis nation company midland able whatever want also irresponsible give social security number care receiving money even receive found correct employer yet could find correct address address linked employer company seem get away want one put stop judgment entered court unaware anything pertaining matter especially since mailing information correct address,transport_problem,medium
